job_id,job_name,job_enabled,step_id,step_name,subsystem,database_name,command,on_success_action,on_fail_action,retry_attempts,retry_interval,last_run_outcome
3E69F060-FAEE-453B-AA27-1C4CBC5DE307,MONITORING_CAPEX,1,1,Set Parameter Job,TSQL,master,"DECLARE @JobID UNIQUEIDENTIFIER, @JobName NVARCHAR(255), @Cmd NVARCHAR(500)  -- Get the Job ID from the SQL Server Agent context SELECT @JobID = job_id  FROM msdb.dbo.sysjobs  WHERE name = 'MONITORING_CAPEX'  -- Replace with the actual job name  -- Get the Job Name SELECT @JobName = name FROM msdb.dbo.sysjobs WHERE job_id = @JobID  -- Build command to create text file --SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\' + @JobName + '.txt' SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\Temp.txt'  -- Enable xp_cmdshell (if not enabled) EXEC sp_configure 'show advanced options', 1 RECONFIGURE EXEC sp_configure 'xp_cmdshell', 1 RECONFIGURE  -- Execute command EXEC xp_cmdshell @Cmd",3,2,0,0,1
3E69F060-FAEE-453B-AA27-1C4CBC5DE307,MONITORING_CAPEX,1,2,Check Query Process,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\DWH_SMALLER_FACT\CHECK_QUERY_DATA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
3E69F060-FAEE-453B-AA27-1C4CBC5DE307,MONITORING_CAPEX,1,3,Monitoring Capex,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\DWH_SMALLER_FACT\FACT_MONITORING_CAPEX.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
0065998F-70D7-480E-9B20-CFA4521501E0,MONITORING_TICKET_WB,1,1,Staging SAP 8,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\MONITORING_TICKET_WB\STAGING SAP8.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
0065998F-70D7-480E-9B20-CFA4521501E0,MONITORING_TICKET_WB,1,2,Staging,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\MONITORING_TICKET_WB\STAGING.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
0065998F-70D7-480E-9B20-CFA4521501E0,MONITORING_TICKET_WB,1,3,Fact,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\MONITORING_TICKET_WB\FACT.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
94FD1005-44E4-4504-BABB-059DA2FA6936,Payment Realization,1,1,Dim Mapping,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT_REALIZATION\Dim_Payment_Mapping.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
94FD1005-44E4-4504-BABB-059DA2FA6936,Payment Realization,1,2,Fact Payment Realization,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT_REALIZATION\Fact_Payment.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
94FD1005-44E4-4504-BABB-059DA2FA6936,Payment Realization,1,3,SSAS Payment Realization,ANALYSISQUERY,Payment Realization,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Payment Realization""       }     ]   } }",1,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,1,Dim,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\DIM_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,2,Mapping,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\MAPPING_GROUP_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,3,Fact Summary,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\FACT_SUMMARY_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,4,Fact Detail,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\FACT_DETAIL_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,5,Fact Outstanding,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\FACT_OUTSTANDING_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,6,Fact Performance,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\FACT_PERFORMANCE_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
9558A386-42A0-4D60-935C-CE2295DFC697,Payment Treasury,1,7,Fact Balance Perform,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT TREASURY\FACT_BALANCE_PAYMENT.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
ECF2FCE4-F65D-4DD1-8C1A-CD28626F0214,Payment Verification,0,1,Load Payment Verification FACT,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PAYMENT_VERIFICATION_MONITORING_PROJECT\Dashboard Payment Verification.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,0
4B849F0C-6716-4986-A452-B62D726D012B,Pemakaian Pupuk Anorganik,1,1,PEMAKAIAN_PUPUK,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PEMAKAIAN_PUPUK_PROJECT\AKTUAL_PEMAKAIAN_PUPUK.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
4B849F0C-6716-4986-A452-B62D726D012B,Pemakaian Pupuk Anorganik,1,2,SSAS Pupuk,ANALYSISQUERY,Report_Pupuk,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Report_Pupuk""       }     ]   } }",1,2,0,0,1
FDDD91BA-1B3C-4AAB-BB4B-AB1C84F78679,Pemakaian Solar,1,1,STG Proporsi,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PEMAKAIAN_SOLAR\AREAL_STATEMENT_PROPORSI_MANUAL_LOAD.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FDDD91BA-1B3C-4AAB-BB4B-AB1C84F78679,Pemakaian Solar,1,2,FACT Solar,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PEMAKAIAN_SOLAR\Fact_Pemakaian_Solar v2.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FDDD91BA-1B3C-4AAB-BB4B-AB1C84F78679,Pemakaian Solar,1,3,SSAS Solar,ANALYSISQUERY,SOLAR,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""SOLAR""       }     ]   } }",3,2,0,0,1
FDDD91BA-1B3C-4AAB-BB4B-AB1C84F78679,Pemakaian Solar,1,4,SSAS Solar Acc,ANALYSISQUERY,Solar Acc,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Solar Acc""       }     ]   } }",1,2,0,0,1
CC5B8A94-9C11-4BE8-BEB6-C25B05327FCB,Pemakaian Solar Inti,0,1,Proporsi,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PEMAKAIAN_SOLAR\AREAL_STATEMENT_PROPORSI_MANUAL_LOAD.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
CC5B8A94-9C11-4BE8-BEB6-C25B05327FCB,Pemakaian Solar Inti,0,2,Solar Inti,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PEMAKAIAN_SOLAR\Fact_Pemakaian_Solar_Inti.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
34DE8AEE-46BD-45E9-B0B2-D068006FBBF5,Premi dan Lembur,1,1,DWH_STG to DWH_DM,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\premi dan lembur monitoring\DWH_STG to DWH_DM.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,1,5,1
34DE8AEE-46BD-45E9-B0B2-D068006FBBF5,Premi dan Lembur,1,2,SSAS Process,ANALYSISQUERY,premi dan lembur monitoring,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""premi dan lembur monitoring""       }     ]   } }",1,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,1,Premi Lembur Panen,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Premi_Lembur_Panen.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,0
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,2,Premi Non Panen,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Premi_Lembur_Non_Panen.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,3,Proc Panen,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_Panen_New],4,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,4,Proc Panen Next Month,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_Panen_Next_Month_New],4,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,5,Proc Non Panen,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_NonPanen_New],4,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,6,Proc Non Panen Next Month,TSQL,BGA_STG,"exec [dbo].[SP_Lembur_Premi_NonPanen_Next_Month_New] ",4,2,0,0,1
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,7,Trans Lembur VW,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Lembur_VW.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,0
82275600-060F-42CC-9110-F60B69532F1D,Premi Panen,0,8,LKP Premi Lembur,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\LKP_Premi Lembur Panen_Detail.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,1,Premi Lembur Panen,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Premi_Lembur_Panen.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,2,premi non panen,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Premi_Lembur_Non_Panen.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,3,Proc Panen,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_Panen_New],3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,4,Proc Panen Next Month,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_Panen_Next_Month_New],3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,5,Proc Non Panen,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_NonPanen_New],3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,6,Proc Non Panen Next Month,TSQL,BGA_STG,exec [dbo].[SP_Lembur_Premi_NonPanen_Next_Month_New],3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,7,Trans Lembur VW,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_BPS_Trans_Lembur_VW.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
80B534FE-9B00-45D3-93DD-FF012392F2BD,Premi Panen New,0,8,LKP Premi Lembur,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\LKP_Premi Lembur Panen_Detail.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
B8B2D816-4588-4CFB-A8C7-75F403A3919A,Production Highlight,0,1,Source to STG,SSIS,master,"/ISSERVER ""\""\SSISDB\Production Hilight\Production Hilight\Source to Staging.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
B8B2D816-4588-4CFB-A8C7-75F403A3919A,Production Highlight,0,2,STG to DWH,SSIS,master,"/ISSERVER ""\""\SSISDB\Production Hilight\Production Hilight\Staging to DWH.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
B8B2D816-4588-4CFB-A8C7-75F403A3919A,Production Highlight,0,3,SSAS Process,ANALYSISQUERY,Production Highlight,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Production Highlight""       }     ]   } }",1,2,0,0,1
D4BD5565-1986-4E02-B3F4-FE47B59470FD,Profit TBS External,1,1,Fact TBS External,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\TBS_EXTERNAL_PROJECT\Fact_TBS_External.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
A90F7F65-03AF-495E-B008-DBAA48ACFD35,PRPOGR,1,1,Load Fact PRPOGR,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\PRPOGR_Dashboard\Fact - fact_pr_po_gr.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
E35D6D81-4756-4C00-9509-D9492D7A536F,Purchasing,0,1,STG Purchasing,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\STG_SAP_PURCHASING.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,0
E35D6D81-4756-4C00-9509-D9492D7A536F,Purchasing,0,2,LKP Purchasing,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\LKP_SAP_Purchasing.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,0
E35D6D81-4756-4C00-9509-D9492D7A536F,Purchasing,0,3,LKP Purchasing Process,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\LKP_Purchasing_Process.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,1
E35D6D81-4756-4C00-9509-D9492D7A536F,Purchasing,0,4,TRX Purchasing,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\TRX_Purchasing_Process.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,1
E35D6D81-4756-4C00-9509-D9492D7A536F,Purchasing,0,5,DWH Purchasing,SSIS,master,"/ISSERVER ""\""\SSISDB\BGADWH_SSIS\BGADWH_SSIS\DWH_DIMPurchasing_Process.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
3B70A71E-2D5D-4F36-8BD6-58659AC0CCC6,Ranking Payroll,1,1,Set Parameter Job,TSQL,master,"DECLARE @JobID UNIQUEIDENTIFIER, @JobName NVARCHAR(255), @Cmd NVARCHAR(500)  -- Get the Job ID from the SQL Server Agent context SELECT @JobID = job_id  FROM msdb.dbo.sysjobs  WHERE name = 'Ranking Payroll'  -- Replace with the actual job name  -- Get the Job Name SELECT @JobName = name FROM msdb.dbo.sysjobs WHERE job_id = @JobID  -- Build command to create text file --SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\' + @JobName + '.txt' SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\Temp.txt'  -- Enable xp_cmdshell (if not enabled) EXEC sp_configure 'show advanced options', 1 RECONFIGURE EXEC sp_configure 'xp_cmdshell', 1 RECONFIGURE  -- Execute command EXEC xp_cmdshell @Cmd",3,2,0,0,1
3B70A71E-2D5D-4F36-8BD6-58659AC0CCC6,Ranking Payroll,1,2,Check Query Data,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\DWH_SMALLER_FACT\CHECK_QUERY_DATA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
3B70A71E-2D5D-4F36-8BD6-58659AC0CCC6,Ranking Payroll,1,3,Ranking Payroll,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\RANKING_PAYROLL\FACT_RANKING_PAYROLL.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
2B774A9F-6DDA-413A-B1EC-74DD480BFA04,REALISASI BUDGET HO,1,1,Insert Mapping,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\REALISASI VS ANGGARAN HO PROJECT\INSERT MAPPING.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
2B774A9F-6DDA-413A-B1EC-74DD480BFA04,REALISASI BUDGET HO,1,2,Manual Upload,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\REALISASI VS ANGGARAN HO PROJECT\UPLOAD_PTAB_RELOKASI_COP.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
2B774A9F-6DDA-413A-B1EC-74DD480BFA04,REALISASI BUDGET HO,1,3,Dimensi,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\REALISASI VS ANGGARAN HO PROJECT\DIMENSI_REALIASI_VS_ANGGARAN_HO.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
2B774A9F-6DDA-413A-B1EC-74DD480BFA04,REALISASI BUDGET HO,1,4,Fact,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\REALISASI VS ANGGARAN HO PROJECT\FACT_REALISASI_VS_ANGGARAN_HO.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
2B774A9F-6DDA-413A-B1EC-74DD480BFA04,REALISASI BUDGET HO,1,5,Proses SSAS,ANALYSISQUERY,Realisasi Budget HO,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Realisasi Budget HO""       }     ]   } }",1,2,0,0,1
2EC67D75-1484-4B96-81B9-A499DEC537FC,Rekapitulasi,1,1,Rekapitulasi,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\Rekapitulasi\Fact_Rekapitulasi.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
